Timestamp,Data_Row
2025-12-23 03:20:18,CURRENT VISIBILITY
2025-12-23 03:20:18,AT I.G.I. AIRPORT
2025-12-23 03:20:18,DATE TIME(DDHHMM) : 230300UTC
2025-12-23 03:20:18,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 03:20:18,GEN. VIS.      :0100 M
2025-12-23 03:20:18,RVR RWY28      :0175 M
2025-12-23 03:20:18,RVR RWY28MID   :0550 M
2025-12-23 03:20:18,RVR RWY10      :0350 M
2025-12-23 03:20:18,RVR RWY27      :0150 M
2025-12-23 03:20:18,RVR RWY29R     :0175 M
2025-12-23 03:20:18,RVR RWY29RMID  :0150 M
2025-12-23 03:20:18,RVR RWY11L     :0150 M
2025-12-23 03:20:18,RVR RWY29L     :0175 M
2025-12-23 03:20:18,RVR RWY29LMID  :0175 M
2025-12-23 03:20:18,RVR RWY11R     :0200 M
2025-12-23 03:20:18,CURRENT WEATHER :FG
2025-12-23 03:20:18,TREND FOR NEXT 2 HOURS:
2025-12-23 03:20:18,BECMG VIS 0150M IN FG=
2025-12-23 04:31:09,DELHI AIRPORT
2025-12-23 04:31:09,TEMPRATURE:  11°C
2025-12-23 04:31:09,CURRENT VISIBILITY
2025-12-23 04:31:09,AT I.G.I. AIRPORT
2025-12-23 04:31:09,DATE TIME(DDHHMM) : 230400UTC
2025-12-23 04:31:09,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 04:31:09,GEN. VIS.      :0200 M
2025-12-23 04:31:09,RVR RWY28      :1000 M
2025-12-23 04:31:09,RVR RWY28MID   :0900 M
2025-12-23 04:31:09,RVR RWY10      :0600 M
2025-12-23 04:31:09,RVR RWY27      :0750 M
2025-12-23 04:31:09,RVR RWY29R     :0650 M
2025-12-23 04:31:09,RVR RWY29RMID  :0350 M
2025-12-23 04:31:09,RVR RWY11L     :0275 M
2025-12-23 04:31:09,RVR RWY29L     :0450 M
2025-12-23 04:31:09,RVR RWY29LMID  :0350 M
2025-12-23 04:31:09,RVR RWY11R     :0375 M
2025-12-23 04:31:09,CURRENT WEATHER :FG
2025-12-23 04:31:09,TREND FOR NEXT 2 HOURS:
2025-12-23 04:31:09,BECMG VIS 0350M IN FG=
2025-12-23 05:17:41,DELHI AIRPORT
2025-12-23 05:17:41,TEMPRATURE:  13°C
2025-12-23 05:17:41,CURRENT VISIBILITY
2025-12-23 05:17:41,AT I.G.I. AIRPORT
2025-12-23 05:17:41,DATE TIME(DDHHMM) : 230500UTC
2025-12-23 05:17:41,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 05:17:41,GEN. VIS.      :0600 M
2025-12-23 05:17:41,RVR RWY28      :1700 M
2025-12-23 05:17:41,RVR RWY28MID   :1400 M
2025-12-23 05:17:41,RVR RWY10      :1500 M
2025-12-23 05:17:41,RVR RWY27      :1700 M
2025-12-23 05:17:41,RVR RWY29R     :1700 M
2025-12-23 05:17:41,RVR RWY29RMID  :1500 M
2025-12-23 05:17:41,RVR RWY11L     :1400 M
2025-12-23 05:17:41,RVR RWY29L     :1200 M
2025-12-23 05:17:41,RVR RWY29LMID  :1400 M
2025-12-23 05:17:41,RVR RWY11R     :1400 M
2025-12-23 05:17:41,CURRENT WEATHER :MIFG
2025-12-23 05:17:41,TREND FOR NEXT 2 HOURS:
2025-12-23 05:17:41,BECMG VIS 0800M IN MIFG=
2025-12-23 06:21:21,DELHI AIRPORT
2025-12-23 06:21:21,TEMPRATURE:  16°C
2025-12-23 06:21:21,CURRENT VISIBILITY
2025-12-23 06:21:21,AT I.G.I. AIRPORT
2025-12-23 06:21:21,DATE TIME(DDHHMM) : 230600UTC
2025-12-23 06:21:21,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 06:21:21,GEN. VIS.      :1000 M
2025-12-23 06:21:21,RVR RWY28      :1700 M
2025-12-23 06:21:21,RVR RWY28MID   :1400 M
2025-12-23 06:21:21,RVR RWY10      :1600 M
2025-12-23 06:21:21,RVR RWY27      :1900 M
2025-12-23 06:21:21,RVR RWY29R     :1900 M
2025-12-23 06:21:21,RVR RWY29RMID  :1600 M
2025-12-23 06:21:21,RVR RWY11L     :1600 M
2025-12-23 06:21:21,RVR RWY29L     :1300 M
2025-12-23 06:21:21,RVR RWY29LMID  :1500 M
2025-12-23 06:21:21,RVR RWY11R     :1600 M
2025-12-23 06:21:21,CURRENT WEATHER :BR
2025-12-23 06:21:21,TREND FOR NEXT 2 HOURS:
2025-12-23 06:21:21,NOSIG=
2025-12-23 07:17:56,DELHI AIRPORT
2025-12-23 07:17:56,TEMPRATURE:  19°C
2025-12-23 07:17:56,CURRENT VISIBILITY
2025-12-23 07:17:56,AT I.G.I. AIRPORT
2025-12-23 07:17:56,DATE TIME(DDHHMM) : 230700UTC
2025-12-23 07:17:56,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 07:17:56,GEN. VIS.      :1100 M
2025-12-23 07:17:56,RVR RWY28      :1700 M
2025-12-23 07:17:56,RVR RWY28MID   :1500 M
2025-12-23 07:17:56,RVR RWY10      :1700 M
2025-12-23 07:17:56,RVR RWY27      :2000 M
2025-12-23 07:17:56,RVR RWY29R     :1800 M
2025-12-23 07:17:56,RVR RWY29RMID  :1600 M
2025-12-23 07:17:56,RVR RWY11L     :1600 M
2025-12-23 07:17:56,RVR RWY29L     :1400 M
2025-12-23 07:17:56,RVR RWY29LMID  :1600 M
2025-12-23 07:17:56,RVR RWY11R     :1700 M
2025-12-23 07:17:56,CURRENT WEATHER :FU
2025-12-23 07:17:56,TREND FOR NEXT 2 HOURS:
2025-12-23 07:17:56,BECMG VIS 1500M IN HZ=
2025-12-23 08:19:17,DELHI AIRPORT
2025-12-23 08:19:17,TEMPRATURE:  21°C
2025-12-23 08:19:17,CURRENT VISIBILITY
2025-12-23 08:19:17,AT I.G.I. AIRPORT
2025-12-23 08:19:17,DATE TIME(DDHHMM) : 230800UTC
2025-12-23 08:19:17,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 08:19:17,GEN. VIS.      :1300 M
2025-12-23 08:19:17,RVR RWY28      :1800 M
2025-12-23 08:19:17,RVR RWY28MID   :1500 M
2025-12-23 08:19:17,RVR RWY10      :1900 M
2025-12-23 08:19:17,RVR RWY27      :2000 M
2025-12-23 08:19:17,RVR RWY29R     :2000 M
2025-12-23 08:19:17,RVR RWY29RMID  :1800 M
2025-12-23 08:19:17,RVR RWY11L     :1700 M
2025-12-23 08:19:17,RVR RWY29L     :1500 M
2025-12-23 08:19:17,RVR RWY29LMID  :1800 M
2025-12-23 08:19:17,RVR RWY11R     :1800 M
2025-12-23 08:19:17,CURRENT WEATHER :HZ
2025-12-23 08:19:17,TREND FOR NEXT 2 HOURS:
2025-12-23 08:19:17,BECMG VIS 1500M IN HZ=
2025-12-23 09:17:43,DELHI AIRPORT
2025-12-23 09:17:43,TEMPRATURE:  21°C
2025-12-23 09:17:43,CURRENT VISIBILITY
2025-12-23 09:17:43,AT I.G.I. AIRPORT
2025-12-23 09:17:43,DATE TIME(DDHHMM) : 230900UTC
2025-12-23 09:17:43,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 09:17:43,GEN. VIS.      :1500 M
2025-12-23 09:17:43,RVR RWY28      :2000 M
2025-12-23 09:17:43,RVR RWY28MID   :1700 M
2025-12-23 09:17:43,RVR RWY10      :2000 M
2025-12-23 09:17:43,RVR RWY27      :2000 M
2025-12-23 09:17:43,RVR RWY29R     :2000 M
2025-12-23 09:17:43,RVR RWY29RMID  :1900 M
2025-12-23 09:17:43,RVR RWY11L     :1800 M
2025-12-23 09:17:43,RVR RWY29L     :1600 M
2025-12-23 09:17:43,RVR RWY29LMID  :1900 M
2025-12-23 09:17:43,RVR RWY11R     :1900 M
2025-12-23 09:17:43,CURRENT WEATHER :HZ
2025-12-23 09:17:43,TREND FOR NEXT 2 HOURS:
2025-12-23 09:17:43,NOSIG=
2025-12-23 10:15:12,DELHI AIRPORT
2025-12-23 10:15:12,TEMPRATURE:  22°C
2025-12-23 10:15:12,CURRENT VISIBILITY
2025-12-23 10:15:12,AT I.G.I. AIRPORT
2025-12-23 10:15:12,DATE TIME(DDHHMM) : 231000UTC
2025-12-23 10:15:12,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 10:15:12,GEN. VIS.      :1600 M
2025-12-23 10:15:12,RVR RWY28      :2000 M
2025-12-23 10:15:12,RVR RWY28MID   :1800 M
2025-12-23 10:15:12,RVR RWY10      :2000 M
2025-12-23 10:15:12,RVR RWY27      :2000 M
2025-12-23 10:15:12,RVR RWY29R     :2000 M
2025-12-23 10:15:12,RVR RWY29RMID  :2000 M
2025-12-23 10:15:12,RVR RWY11L     :2000 M
2025-12-23 10:15:12,RVR RWY29L     :1700 M
2025-12-23 10:15:12,RVR RWY29LMID  :2000 M
2025-12-23 10:15:12,RVR RWY11R     :2000 M
2025-12-23 10:15:12,CURRENT WEATHER :HZ
2025-12-23 10:15:12,TREND FOR NEXT 2 HOURS:
2025-12-23 10:15:12,NOSIG=
2025-12-23 11:12:55,DELHI AIRPORT
2025-12-23 11:12:55,TEMPRATURE:  22°C
2025-12-23 11:12:55,CURRENT VISIBILITY
2025-12-23 11:12:55,AT I.G.I. AIRPORT
2025-12-23 11:12:55,DATE TIME(DDHHMM) : 231030UTC
2025-12-23 11:12:55,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 11:12:55,GEN. VIS.      :1800 M
2025-12-23 11:12:55,RVR RWY28      :2000 M
2025-12-23 11:12:55,RVR RWY28MID   :1900 M
2025-12-23 11:12:55,RVR RWY10      :2000 M
2025-12-23 11:12:55,RVR RWY27      :2000 M
2025-12-23 11:12:55,RVR RWY29R     :2000 M
2025-12-23 11:12:55,RVR RWY29RMID  :2000 M
2025-12-23 11:12:55,RVR RWY11L     :2000 M
2025-12-23 11:12:55,RVR RWY29L     :1800 M
2025-12-23 11:12:55,RVR RWY29LMID  :2000 M
2025-12-23 11:12:55,RVR RWY11R     :2000 M
2025-12-23 11:12:55,CURRENT WEATHER :HZ
2025-12-23 11:12:55,TREND FOR NEXT 2 HOURS:
2025-12-23 11:12:55,NOSIG=
2025-12-23 12:26:56,DELHI AIRPORT
2025-12-23 12:26:56,TEMPRATURE:  18°C
2025-12-23 12:26:56,CURRENT VISIBILITY
2025-12-23 12:26:56,AT I.G.I. AIRPORT
2025-12-23 12:26:56,DATE TIME(DDHHMM) : 231200UTC
2025-12-23 12:26:56,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 12:26:56,GEN. VIS.      :1900 M
2025-12-23 12:26:56,RVR RWY28      :2000 M
2025-12-23 12:26:56,RVR RWY28MID   :2000 M
2025-12-23 12:26:56,RVR RWY10      :2000 M
2025-12-23 12:26:56,RVR RWY27      :2000 M
2025-12-23 12:26:56,RVR RWY29R     :2000 M
2025-12-23 12:26:56,RVR RWY29RMID  :2000 M
2025-12-23 12:26:56,RVR RWY11L     :2000 M
2025-12-23 12:26:56,RVR RWY29L     :2000 M
2025-12-23 12:26:56,RVR RWY29LMID  :2000 M
2025-12-23 12:26:56,RVR RWY11R     :2000 M
2025-12-23 12:26:56,CURRENT WEATHER :HZ
2025-12-23 12:26:56,TREND FOR NEXT 2 HOURS:
2025-12-23 12:26:56,NOSIG=
2025-12-23 13:31:01,DELHI AIRPORT
2025-12-23 13:31:01,TEMPRATURE:  16°C
2025-12-23 13:31:01,CURRENT VISIBILITY
2025-12-23 13:31:01,AT I.G.I. AIRPORT
2025-12-23 13:31:01,DATE TIME(DDHHMM) : 231330UTC
2025-12-23 13:31:01,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 13:31:01,GEN. VIS.      :1800 M
2025-12-23 13:31:01,RVR RWY28      :P2000 M
2025-12-23 13:31:01,RVR RWY28MID   :P2000 M
2025-12-23 13:31:01,RVR RWY10      :P2000 M
2025-12-23 13:31:01,RVR RWY27      :P2000 M
2025-12-23 13:31:01,RVR RWY29R     :P2000 M
2025-12-23 13:31:01,RVR RWY29RMID  :P2000 M
2025-12-23 13:31:01,RVR RWY11L     :P2000 M
2025-12-23 13:31:01,RVR RWY29L     :P2000 M
2025-12-23 13:31:01,RVR RWY29LMID  :P2000 M
2025-12-23 13:31:01,RVR RWY11R     :P2000 M
2025-12-23 13:31:01,CURRENT WEATHER :BR
2025-12-23 13:31:01,TREND FOR NEXT 2 HOURS:
2025-12-23 13:31:01,NOSIG=
2025-12-23 14:14:25,DELHI AIRPORT
2025-12-23 14:14:25,TEMPRATURE:  16°C
2025-12-23 14:14:25,CURRENT VISIBILITY
2025-12-23 14:14:25,AT I.G.I. AIRPORT
2025-12-23 14:14:25,DATE TIME(DDHHMM) : 231400UTC
2025-12-23 14:14:25,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 14:14:25,GEN. VIS.      :1800 M
2025-12-23 14:14:25,RVR RWY28      :P2000 M
2025-12-23 14:14:25,RVR RWY28MID   :P2000 M
2025-12-23 14:14:25,RVR RWY10      :P2000 M
2025-12-23 14:14:25,RVR RWY27      :P2000 M
2025-12-23 14:14:25,RVR RWY29R     :P2000 M
2025-12-23 14:14:25,RVR RWY29RMID  :P2000 M
2025-12-23 14:14:25,RVR RWY11L     :P2000 M
2025-12-23 14:14:25,RVR RWY29L     :2000 M
2025-12-23 14:14:25,RVR RWY29LMID  :P2000 M
2025-12-23 14:14:25,RVR RWY11R     :P2000 M
2025-12-23 14:14:25,CURRENT WEATHER :BR
2025-12-23 14:14:25,TREND FOR NEXT 2 HOURS:
2025-12-23 14:14:25,NOSIG=
2025-12-23 15:13:49,DELHI AIRPORT
2025-12-23 15:13:49,TEMPRATURE:  14°C
2025-12-23 15:13:49,CURRENT VISIBILITY
2025-12-23 15:13:49,AT I.G.I. AIRPORT
2025-12-23 15:13:49,DATE TIME(DDHHMM) : 231500UTC
2025-12-23 15:13:49,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 15:13:49,GEN. VIS.      :1400 M
2025-12-23 15:13:49,RVR RWY28      :P2000 M
2025-12-23 15:13:49,RVR RWY28MID   :P2000 M
2025-12-23 15:13:49,RVR RWY10      :P2000 M
2025-12-23 15:13:49,RVR RWY27      :P2000 M
2025-12-23 15:13:49,RVR RWY29R     :P2000 M
2025-12-23 15:13:49,RVR RWY29RMID  :P2000 M
2025-12-23 15:13:49,RVR RWY11L     :2000 M
2025-12-23 15:13:49,RVR RWY29L     :1700 M
2025-12-23 15:13:49,RVR RWY29LMID  :1900 M
2025-12-23 15:13:49,RVR RWY11R     :P2000 M
2025-12-23 15:13:49,CURRENT WEATHER :BR
2025-12-23 15:13:49,TREND FOR NEXT 2 HOURS:
2025-12-23 15:13:49,NOSIG=
2025-12-23 16:17:00,DELHI AIRPORT
2025-12-23 16:17:00,TEMPRATURE:  14°C
2025-12-23 16:17:00,CURRENT VISIBILITY
2025-12-23 16:17:00,AT I.G.I. AIRPORT
2025-12-23 16:17:00,DATE TIME(DDHHMM) : 231600UTC
2025-12-23 16:17:00,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 16:17:00,GEN. VIS.      :1000 M
2025-12-23 16:17:00,RVR RWY28      :P2000 M
2025-12-23 16:17:00,RVR RWY28MID   :2000 M
2025-12-23 16:17:00,RVR RWY10      :2000 M
2025-12-23 16:17:00,RVR RWY27      :P2000 M
2025-12-23 16:17:00,RVR RWY29R     :P2000 M
2025-12-23 16:17:00,RVR RWY29RMID  :1900 M
2025-12-23 16:17:00,RVR RWY11L     :1800 M
2025-12-23 16:17:00,RVR RWY29L     :1600 M
2025-12-23 16:17:00,RVR RWY29LMID  :1700 M
2025-12-23 16:17:00,RVR RWY11R     :1900 M
2025-12-23 16:17:00,CURRENT WEATHER :BR
2025-12-23 16:17:00,TREND FOR NEXT 2 HOURS:
2025-12-23 16:17:00,BECMG VIS 0800M IN MIFG=
2025-12-23 17:14:16,DELHI AIRPORT
2025-12-23 17:14:16,TEMPRATURE:  12°C
2025-12-23 17:14:16,CURRENT VISIBILITY
2025-12-23 17:14:16,AT I.G.I. AIRPORT
2025-12-23 17:14:16,DATE TIME(DDHHMM) : 231700UTC
2025-12-23 17:14:16,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 17:14:16,GEN. VIS.      :0900 M
2025-12-23 17:14:16,RVR RWY28      :1900 M
2025-12-23 17:14:16,RVR RWY28MID   :1800 M
2025-12-23 17:14:16,RVR RWY10      :1600 M
2025-12-23 17:14:16,RVR RWY27      :1600 M
2025-12-23 17:14:16,RVR RWY29R     :P2000 M
2025-12-23 17:14:16,RVR RWY29RMID  :1700 M
2025-12-23 17:14:16,RVR RWY11L     :1700 M
2025-12-23 17:14:16,RVR RWY29L     :1500 M
2025-12-23 17:14:16,RVR RWY29LMID  :1300 M
2025-12-23 17:14:16,RVR RWY11R     :1700 M
2025-12-23 17:14:16,CURRENT WEATHER :MIFG
2025-12-23 17:14:16,TREND FOR NEXT 2 HOURS:
2025-12-23 17:14:16,BECMG VIS 0800M IN MIFG=
2025-12-23 18:19:41,DELHI AIRPORT
2025-12-23 18:19:41,TEMPRATURE:  12°C
2025-12-23 18:19:41,CURRENT VISIBILITY
2025-12-23 18:19:41,AT I.G.I. AIRPORT
2025-12-23 18:19:41,DATE TIME(DDHHMM) : 231800UTC
2025-12-23 18:19:41,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 18:19:41,GEN. VIS.      :0700 M
2025-12-23 18:19:41,RVR RWY28      :1900 M
2025-12-23 18:19:41,RVR RWY28MID   :1600 M
2025-12-23 18:19:41,RVR RWY10      :1400 M
2025-12-23 18:19:41,RVR RWY27      :1300 M
2025-12-23 18:19:41,RVR RWY29R     :1700 M
2025-12-23 18:19:41,RVR RWY29RMID  :1600 M
2025-12-23 18:19:41,RVR RWY11L     :1400 M
2025-12-23 18:19:41,RVR RWY29L     :1300 M
2025-12-23 18:19:41,RVR RWY29LMID  :1400 M
2025-12-23 18:19:41,RVR RWY11R     :1200 M
2025-12-23 18:19:41,CURRENT WEATHER :MIFG
2025-12-23 18:19:41,TREND FOR NEXT 2 HOURS:
2025-12-23 18:19:41,BECMG VIS 0600M IN MIFG=
2025-12-23 19:12:24,DELHI AIRPORT
2025-12-23 19:12:24,TEMPRATURE:  12°C
2025-12-23 19:12:24,CURRENT VISIBILITY
2025-12-23 19:12:24,AT I.G.I. AIRPORT
2025-12-23 19:12:24,DATE TIME(DDHHMM) : 231900UTC
2025-12-23 19:12:24,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 19:12:24,GEN. VIS.      :0600 M
2025-12-23 19:12:24,RVR RWY28      :1700 M
2025-12-23 19:12:24,RVR RWY28MID   :1500 M
2025-12-23 19:12:24,RVR RWY10      :1600 M
2025-12-23 19:12:24,RVR RWY27      :1400 M
2025-12-23 19:12:24,RVR RWY29R     :1400 M
2025-12-23 19:12:24,RVR RWY29RMID  :1500 M
2025-12-23 19:12:24,RVR RWY11L     :1200 M
2025-12-23 19:12:24,RVR RWY29L     :1300 M
2025-12-23 19:12:24,RVR RWY29LMID  :0800 M
2025-12-23 19:12:24,RVR RWY11R     :1500 M
2025-12-23 19:12:24,CURRENT WEATHER :MIFG
2025-12-23 19:12:24,TREND FOR NEXT 2 HOURS:
2025-12-23 19:12:24,NOSIG=
2025-12-23 20:14:19,DELHI AIRPORT
2025-12-23 20:14:19,TEMPRATURE:  12°C
2025-12-23 20:14:19,CURRENT VISIBILITY
2025-12-23 20:14:19,AT I.G.I. AIRPORT
2025-12-23 20:14:19,DATE TIME(DDHHMM) : 232000UTC
2025-12-23 20:14:19,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 20:14:19,GEN. VIS.      :0500 M
2025-12-23 20:14:19,RVR RWY28      :1600 M
2025-12-23 20:14:19,RVR RWY28MID   :1800 M
2025-12-23 20:14:19,RVR RWY10      :1900 M
2025-12-23 20:14:19,RVR RWY27      :1300 M
2025-12-23 20:14:19,RVR RWY29R     :1500 M
2025-12-23 20:14:19,RVR RWY29RMID  :1300 M
2025-12-23 20:14:19,RVR RWY11L     :1000 M
2025-12-23 20:14:19,RVR RWY29L     :1000 M
2025-12-23 20:14:19,RVR RWY29LMID  :0350 M
2025-12-23 20:14:19,RVR RWY11R     :1600 M
2025-12-23 20:14:19,CURRENT WEATHER :MIFG
2025-12-23 20:14:19,TREND FOR NEXT 2 HOURS:
2025-12-23 20:14:19,NOSIG=
2025-12-23 21:12:27,DELHI AIRPORT
2025-12-23 21:12:27,TEMPRATURE:  11°C
2025-12-23 21:12:27,CURRENT VISIBILITY
2025-12-23 21:12:27,AT I.G.I. AIRPORT
2025-12-23 21:12:27,DATE TIME(DDHHMM) : 232100UTC
2025-12-23 21:12:27,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 21:12:27,GEN. VIS.      :0100 M
2025-12-23 21:12:27,RVR RWY28      :1600 M
2025-12-23 21:12:27,RVR RWY28MID   :0900 M
2025-12-23 21:12:27,RVR RWY10      :0325 M
2025-12-23 21:12:27,RVR RWY27      :0150 M
2025-12-23 21:12:27,RVR RWY29R     :0300 M
2025-12-23 21:12:27,RVR RWY29RMID  :0175 M
2025-12-23 21:12:27,RVR RWY11L     :0150 M
2025-12-23 21:12:27,RVR RWY29L     :0150 M
2025-12-23 21:12:27,RVR RWY29LMID  :0125 M
2025-12-23 21:12:27,RVR RWY11R     :0175 M
2025-12-23 21:12:27,CURRENT WEATHER :FG
2025-12-23 21:12:27,TREND FOR NEXT 2 HOURS:
2025-12-23 21:12:27,NOSIG=
2025-12-23 22:13:00,DELHI AIRPORT
2025-12-23 22:13:00,TEMPRATURE:  11°C
2025-12-23 22:13:00,CURRENT VISIBILITY
2025-12-23 22:13:00,AT I.G.I. AIRPORT
2025-12-23 22:13:00,DATE TIME(DDHHMM) : 232200UTC
2025-12-23 22:13:00,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 22:13:00,GEN. VIS.      :0100 M
2025-12-23 22:13:00,RVR RWY28      :1100 M
2025-12-23 22:13:00,RVR RWY28MID   :0800 M
2025-12-23 22:13:00,RVR RWY10      :0225 M
2025-12-23 22:13:00,RVR RWY27      :0200 M
2025-12-23 22:13:00,RVR RWY29R     :0200 M
2025-12-23 22:13:00,RVR RWY29RMID  :0100 M
2025-12-23 22:13:00,RVR RWY11L     :0150 M
2025-12-23 22:13:00,RVR RWY29L     :0100 M
2025-12-23 22:13:00,RVR RWY29LMID  :0125 M
2025-12-23 22:13:00,RVR RWY11R     :0125 M
2025-12-23 22:13:00,CURRENT WEATHER :FG
2025-12-23 22:13:00,TREND FOR NEXT 2 HOURS:
2025-12-23 22:13:00,NOSIG=
2025-12-23 23:12:16,DELHI AIRPORT
2025-12-23 23:12:16,TEMPRATURE:  10°C
2025-12-23 23:12:16,CURRENT VISIBILITY
2025-12-23 23:12:16,AT I.G.I. AIRPORT
2025-12-23 23:12:16,DATE TIME(DDHHMM) : 232300UTC
2025-12-23 23:12:16,( IST: TIME IN UTC + 0530 HRS )
2025-12-23 23:12:16,GEN. VIS.      :0100 M
2025-12-23 23:12:16,RVR RWY28      :0350 M
2025-12-23 23:12:16,RVR RWY28MID   :1300 M
2025-12-23 23:12:16,RVR RWY10      :1000 M
2025-12-23 23:12:16,RVR RWY27      :0250 M
2025-12-23 23:12:16,RVR RWY29R     :0275 M
2025-12-23 23:12:16,RVR RWY29RMID  :0250 M
2025-12-23 23:12:16,RVR RWY11L     :0225 M
2025-12-23 23:12:16,RVR RWY29L     :0300 M
2025-12-23 23:12:16,RVR RWY29LMID  :0275 M
2025-12-23 23:12:16,RVR RWY11R     :0400 M
2025-12-23 23:12:16,CURRENT WEATHER :FG
2025-12-23 23:12:16,TREND FOR NEXT 2 HOURS:
2025-12-23 23:12:16,NOSIG=
2025-12-24 01:01:06,DELHI AIRPORT
2025-12-24 01:01:06,TEMPRATURE:  10°C
2025-12-24 01:01:06,CURRENT VISIBILITY
2025-12-24 01:01:06,AT I.G.I. AIRPORT
2025-12-24 01:01:06,DATE TIME(DDHHMM) : 240030UTC
2025-12-24 01:01:06,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 01:01:06,GEN. VIS.      :0250 M
2025-12-24 01:01:06,RVR RWY28      :1900 M
2025-12-24 01:01:06,RVR RWY28MID   :P2000 M
2025-12-24 01:01:06,RVR RWY10      :1900 M
2025-12-24 01:01:06,RVR RWY27      :0900 M
2025-12-24 01:01:06,RVR RWY29R     :1900 M
2025-12-24 01:01:06,RVR RWY29RMID  :1600 M
2025-12-24 01:01:06,RVR RWY11L     :1100 M
2025-12-24 01:01:06,RVR RWY29L     :1500 M
2025-12-24 01:01:06,RVR RWY29LMID  :1500 M
2025-12-24 01:01:06,RVR RWY11R     :1700 M
2025-12-24 01:01:06,CURRENT WEATHER :BCFG
2025-12-24 01:01:06,TREND FOR NEXT 2 HOURS:
2025-12-24 01:01:06,NOSIG=
2025-12-24 03:17:42,DELHI AIRPORT
2025-12-24 03:17:42,TEMPRATURE:  11°C
2025-12-24 03:17:42,CURRENT VISIBILITY
2025-12-24 03:17:42,AT I.G.I. AIRPORT
2025-12-24 03:17:42,DATE TIME(DDHHMM) : 240300UTC
2025-12-24 03:17:42,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 03:17:42,GEN. VIS.      :0600 M
2025-12-24 03:17:42,RVR RWY28      :P2000 M
2025-12-24 03:17:42,RVR RWY28MID   :1600 M
2025-12-24 03:17:42,RVR RWY10      :P2000 M
2025-12-24 03:17:42,RVR RWY27      :2000 M
2025-12-24 03:17:42,RVR RWY29R     :P2000 M
2025-12-24 03:17:42,RVR RWY29RMID  :2000 M
2025-12-24 03:17:42,RVR RWY11L     :1700 M
2025-12-24 03:17:42,RVR RWY29L     :1500 M
2025-12-24 03:17:42,RVR RWY29LMID  :1800 M
2025-12-24 03:17:42,RVR RWY11R     :P2000 M
2025-12-24 03:17:42,CURRENT WEATHER :MIFG
2025-12-24 03:17:42,TREND FOR NEXT 2 HOURS:
2025-12-24 03:17:42,NOSIG=
2025-12-24 04:29:35,DELHI AIRPORT
2025-12-24 04:29:35,TEMPRATURE:  12°C
2025-12-24 04:29:35,CURRENT VISIBILITY
2025-12-24 04:29:35,AT I.G.I. AIRPORT
2025-12-24 04:29:35,DATE TIME(DDHHMM) : 240400UTC
2025-12-24 04:29:35,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 04:29:35,GEN. VIS.      :1000 M
2025-12-24 04:29:35,RVR RWY28      :P2000 M
2025-12-24 04:29:35,RVR RWY28MID   :1800 M
2025-12-24 04:29:35,RVR RWY10      :P2000 M
2025-12-24 04:29:35,RVR RWY27      :P2000 M
2025-12-24 04:29:35,RVR RWY29R     :P2000 M
2025-12-24 04:29:35,RVR RWY29RMID  :P2000 M
2025-12-24 04:29:35,RVR RWY11L     :P2000 M
2025-12-24 04:29:35,RVR RWY29L     :2000 M
2025-12-24 04:29:35,RVR RWY29LMID  :P2000 M
2025-12-24 04:29:35,RVR RWY11R     :P2000 M
2025-12-24 04:29:35,CURRENT WEATHER :BR
2025-12-24 04:29:35,TREND FOR NEXT 2 HOURS:
2025-12-24 04:29:35,NOSIG=
2025-12-24 05:18:03,DELHI AIRPORT
2025-12-24 05:18:03,TEMPRATURE:  15°C
2025-12-24 05:18:03,CURRENT VISIBILITY
2025-12-24 05:18:03,AT I.G.I. AIRPORT
2025-12-24 05:18:03,DATE TIME(DDHHMM) : 240500UTC
2025-12-24 05:18:03,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 05:18:03,GEN. VIS.      :1800 M
2025-12-24 05:18:03,RVR RWY28      :P2000 M
2025-12-24 05:18:03,RVR RWY28MID   :P2000 M
2025-12-24 05:18:03,RVR RWY10      :P2000 M
2025-12-24 05:18:03,RVR RWY27      :P2000 M
2025-12-24 05:18:03,RVR RWY29R     :P2000 M
